CustomerID,Recency,Frequency,TotalQuantity,AvgUnitPrice,Monetary,DBSCAN_Labels
13227.0,202,1,99,2.6,257.7,0
13228.0,81,1,200,1.79,358.0,0
13229.0,226,1,63,4.0600000000000005,160.95,0
13230.0,4,14,1665,2.399050736497545,2806.97,0
13232.0,13,7,778,3.2770531400966183,1357.6,0
13233.0,74,2,1004,0.737906976744186,605.12,0
13235.0,212,1,441,2.7143103448275863,1031.07,0
13236.0,25,2,416,4.0344444444444445,744.85,0
13238.0,17,4,298,4.110645161290323,700.73,0
13239.0,262,1,327,1.590952380952381,329.56,0
13240.0,96,4,298,3.3132835820895523,663.65,0
13242.0,112,3,130,2.08,270.40000000000003,0
13243.0,203,1,233,3.617413793103448,600.07,0
13244.0,93,1,38,3.747777777777778,121.74,0
13245.0,51,1,125,6.23125,430.5,0
13246.0,18,6,1602,1.851418439716312,1987.3,0
13247.0,18,4,328,2.1076,501.12,0
13248.0,125,2,305,2.6873076923076926,465.68,0
13249.0,92,3,546,3.430869565217391,711.41,0
13253.0,157,2,1572,1.1419444444444444,1030.4,0
13255.0,9,2,177,4.96,399.51,0
13258.0,12,3,287,3.663684210526316,698.58,0
13259.0,62,1,132,2.308390804597701,292.32,0
13260.0,61,1,142,4.9675,557.62,0
13261.0,269,2,210,5.488888888888889,944.1,0
13262.0,263,1,125,3.092727272727273,200.29,0
13265.0,53,5,1752,2.3726373626373625,2107.66,0
13268.0,18,11,3658,1.5559545454545454,3214.69,0
13270.0,366,1,200,2.95,590.0,0
13271.0,37,1,253,1.1966666666666663,217.38,0
13272.0,31,2,96,5.339333333333333,276.56,0
13273.0,113,1,153,1.298125,138.98,0
13276.0,64,2,161,5.097666666666667,590.9300000000001,0
13277.0,16,4,176,1.45,258.4,0
13278.0,41,1,537,1.9269565217391305,542.73,0
13279.0,78,1,73,2.603333333333333,137.75,0
13280.0,122,3,522,2.6203529411764706,814.86,0
13282.0,18,3,307,4.676216216216217,1132.14,0
13283.0,60,2,90,1.3071428571428572,93.66,0
13284.0,331,1,91,4.397692307692308,201.19,0
13285.0,23,4,2051,2.134866310160428,2709.12,0
13291.0,156,1,233,2.6642857142857146,361.11,0
13292.0,39,2,347,3.7332258064516126,578.9399999999999,0
13294.0,190,2,453,3.6888888888888887,873.74,0
13295.0,360,1,82,3.49,201.2,0
13296.0,137,1,78,2.408,87.4,0
13297.0,8,4,963,2.977966101694915,2089.85,0
13298.0,1,1,96,3.75,360.0,0
13299.0,268,1,30,4.75,142.5,0
13300.0,169,1,203,2.3865,371.89,0
13301.0,104,4,345,2.637654320987654,618.09,0
13302.0,155,1,5,12.75,63.75,0
13304.0,351,1,238,3.161904761904762,300.42,0
13305.0,4,10,1232,3.362098765432098,2000.86,0
13307.0,120,1,4,3.75,15.0,0
13308.0,23,3,843,3.0190740740740742,1385.51,0
13309.0,7,5,1544,1.6181308411214952,1456.79,0
13310.0,28,3,587,3.248055555555556,1132.03,0
13311.0,4,2,305,4.120769230769231,598.57,0
13313.0,22,5,851,2.132307692307692,1555.32,0
13314.0,2,3,560,3.187903225806452,775.94,0
13317.0,66,6,1035,4.001209677419355,2273.68,0
13318.0,1,3,304,2.857,640.76,0
13320.0,78,4,1096,1.8131132075471696,1548.7,0
13321.0,72,2,372,2.1245454545454545,567.36,0
13322.0,17,1,117,2.7704000000000004,199.48,0
13323.0,3,5,175,4.55,787.85,0
13325.0,82,1,240,3.0283333333333338,675.3,0
13327.0,39,8,1600,2.772222222222222,3627.77,0
13328.0,316,1,680,1.8776470588235288,1308.48,0
13329.0,32,2,463,2.2535294117647062,789.0,0
13330.0,93,3,751,2.020377358490566,1140.93,0
13332.0,14,1,179,3.035238095238096,350.9,0
13334.0,82,3,1774,2.926119402985075,3536.82,0
13336.0,77,1,559,2.5023529411764707,795.12,0
13338.0,158,1,256,6.575263157894737,487.02,0
13339.0,201,1,326,5.235555555555556,860.12,0
13341.0,261,1,301,4.182142857142857,775.85,0
13343.0,178,1,135,6.25421052631579,353.43,0
13344.0,68,3,971,5.008487394957983,2543.72,0
13345.0,288,1,141,5.6450000000000005,389.5,0
13347.0,70,1,205,7.52,341.36,0
13348.0,64,1,136,2.205714285714285,233.76,0
13349.0,11,1,225,4.02625,247.32,0
13350.0,16,2,287,8.31575,979.12,0
13351.0,66,1,117,6.498125,373.94,0
13352.0,60,1,321,3.779583333333333,397.98,0
13354.0,71,1,604,1.848627450980392,743.53,0
13355.0,122,1,314,2.7259375,674.7,0
13356.0,80,1,325,4.316190476190476,768.24,0
13357.0,257,1,322,2.9174444444444445,609.95,0
13358.0,269,1,285,5.006551724137931,439.03,0
13359.0,64,1,161,5.8,439.56,0
13362.0,9,4,1382,3.499277108433735,3090.74,0
13363.0,18,2,710,3.8373333333333335,992.5,0
13364.0,71,1,71,2.598,134.95999999999998,0
13365.0,34,2,1247,3.115703125,2225.37,0
13366.0,50,1,144,0.39,56.16,0
13368.0,257,2,327,4.917586206896552,623.4,0
13369.0,366,1,149,6.5442857142857145,308.28000000000003,0
13370.0,372,1,343,3.7279487179487183,754.87,0
13372.0,90,1,159,6.020434782608696,378.64,0
13373.0,61,3,1651,3.27006329113924,3312.25,0
13375.0,89,1,442,3.137567567567568,778.65,0
13376.0,99,3,493,5.379811320754717,1019.76,0
13379.0,26,3,601,1.7503092783505154,572.56,0
13381.0,32,6,2029,3.0504069767441857,3639.31,0
13382.0,281,1,131,2.752,222.99,0
13385.0,330,1,281,4.533142857142857,534.57,0
13388.0,131,2,282,4.560857142857143,677.1,0
13389.0,11,3,429,3.844901960784314,797.96,0
13390.0,75,1,224,3.060769230769231,544.08,0
13391.0,204,1,4,14.95,59.8,0
13394.0,2,8,2392,1.638,2520.02,0
13395.0,185,1,336,2.7238095238095235,307.72,0
13396.0,29,2,600,3.894883720930233,1360.99,0
13397.0,73,5,430,4.0,1544.13,0
13398.0,192,1,281,3.4296153846153845,457.34,0
13402.0,127,2,479,1.97974358974359,621.23,0
13403.0,18,1,44,2.9166666666666665,75.0,0
13404.0,1,2,111,2.900909090909091,252.49,0
13405.0,74,3,165,5.427814814814814,572.451,0
13410.0,24,5,518,2.440714285714286,1003.06,0
13411.0,107,1,72,3.263888888888889,213.55,0
13414.0,134,3,1574,1.8404166666666668,1390.5,0
13416.0,44,2,142,5.455263157894737,712.5,0
13417.0,5,2,162,6.356428571428571,640.83,0
13419.0,64,1,275,1.011875,221.06,0
13420.0,150,2,101,3.5425,159.85,0
13421.0,40,2,1181,2.088461538461538,1851.08,0
13422.0,64,1,1326,3.0306299212598424,2626.3,0
13425.0,108,3,1123,2.634102564102564,1624.21,0
13426.0,1,10,2245,1.8858598726114648,3641.32,0
13427.0,19,3,545,1.65,582.6,0
13428.0,10,1,156,1.9724324324324325,218.47,0
13429.0,11,4,1390,1.2207462686567163,1006.8,0
13430.0,19,2,751,1.6575510204081632,679.45,0
13431.0,67,2,672,3.2167391304347825,1269.1,0
13434.0,74,2,300,1.652,534.24,0
13436.0,2,1,76,5.829999999999999,196.89,0
13437.0,14,7,1283,4.888982035928144,3408.06,0
13439.0,255,1,242,1.7253703703703704,283.71,0
13441.0,92,1,204,1.926153846153846,296.64,0
13447.0,23,3,584,3.139830508474576,1129.14,0
13448.0,17,6,1660,3.182205128205128,3539.37,0
13449.0,24,1,222,1.924736842105263,291.88,0
13450.0,27,6,1982,1.5401408450704224,2043.72,0
13451.0,26,5,2149,2.1018284424379234,2976.15,0
13452.0,259,2,2,295.0,590.0,0
13453.0,166,2,134,4.546470588235294,356.98,0
13455.0,25,2,354,4.624347826086956,1058.34,0
13456.0,18,6,765,3.458730158730159,1766.72,0
13460.0,29,2,286,1.06,183.44,0
13461.0,39,3,1170,1.5685185185185186,1445.0,0
13462.0,253,1,62,3.388888888888889,151.5,0
13464.0,58,1,403,3.205609756097561,674.68,0
13466.0,184,1,259,2.841764705882353,307.9,0
13467.0,11,2,584,2.731818181818182,1083.71,0
13470.0,99,2,100,1.65,165.0,0
13471.0,1,4,1590,2.507538461538461,2531.58,0
13473.0,61,2,266,3.728095238095238,422.64,0
13474.0,236,1,132,2.32265625,229.59,0
13475.0,191,4,1012,2.8886046511627907,1431.78,0
13476.0,179,2,417,8.79551724137931,1238.47,0
13477.0,38,6,1021,2.530886075949367,1454.58,0
13479.0,201,2,134,4.6466666666666665,300.95,0
13481.0,46,5,1142,2.2855963302752293,1804.56,0
13482.0,232,1,116,2.439090909090909,184.64,0
13483.0,66,1,160,1.0559999999999998,140.34,0
13484.0,241,1,44,7.5,313.8,0
13485.0,233,1,277,2.425217391304348,454.24,0
13486.0,78,3,669,2.91,1122.41,0
13487.0,58,3,265,4.451176470588235,575.4,0
13489.0,105,4,560,1.417142857142857,449.52,0
13491.0,52,10,903,3.372093023255814,1215.82,0
13492.0,136,3,408,4.5016,1269.84,0
13493.0,275,2,380,12.89625,618.63,0
13494.0,312,1,162,3.665,316.26000000000005,0
13495.0,8,5,829,2.5783333333333336,2044.87,0
13496.0,11,2,341,3.108285714285714,653.33,0
13497.0,283,2,163,2.973684210526316,348.05,0
13499.0,18,5,1365,2.131666666666667,1159.11,0
13500.0,23,3,609,3.627076923076923,1166.77,0
13501.0,288,1,560,3.732115384615384,1340.32,0
13502.0,17,3,264,1.7977777777777777,292.0,0
13503.0,71,1,248,2.181176470588236,216.85,0
13504.0,64,1,178,3.7018181818181817,295.93,0
13506.0,316,2,324,2.8611538461538464,458.52,0
13507.0,3,4,1597,3.3541975308641976,2479.16,0
13508.0,244,1,24,5.1925,110.97,0
13509.0,9,7,1106,1.3643181818181818,979.72,0
13510.0,1,4,1386,2.385913043478261,1791.56,0
13512.0,261,1,143,4.1353333333333335,251.21,0
13513.0,127,1,109,3.685,205.1,0
13514.0,74,1,40,4.175000000000001,152.20000000000002,0
13515.0,73,4,681,2.1654237288135594,891.12,0
13516.0,21,3,985,2.9477272727272723,1389.41,0
13517.0,60,3,1369,2.921631205673759,2128.42,0
13518.0,86,1,392,2.7518421052631576,659.4399999999999,0
13519.0,78,1,23,6.34375,122.75,0
13520.0,59,6,1649,4.549462365591398,3624.35,0
13521.0,1,3,736,1.8141743119266056,1093.65,0
13522.0,30,1,44,3.2700000000000005,125.8,0
13524.0,41,5,324,3.4651851851851854,680.1800000000001,0
13525.0,15,2,394,3.901666666666667,628.78,0
13527.0,34,7,1692,2.858340807174888,2287.51,0
13529.0,79,2,74,5.598666666666667,307.76,0
13531.0,205,2,174,4.539545454545455,483.8,0
13532.0,34,1,129,2.223181818181818,210.31,0
13533.0,183,3,204,1.9332894736842103,270.79,0
13536.0,1,7,2136,3.2182681564245814,3448.29,0
13538.0,43,7,175,7.4764,1280.85,0
13539.0,86,3,320,4.195135135135135,631.34,0
13544.0,40,2,127,2.943448275862069,291.41,0
13546.0,12,3,359,2.204285714285714,626.99,0
13548.0,96,2,441,2.8149193548387097,682.41,0
13549.0,26,7,458,3.5321568627450985,918.2,0
13551.0,319,1,12,7.65,91.8,0
13557.0,28,2,546,1.4773529411764703,584.06,0
13558.0,6,4,344,2.2094857142857145,605.06,0
13560.0,7,1,64,2.9854545454545454,174.37,0
13561.0,216,1,83,3.546428571428572,141.86,0
13562.0,82,3,757,3.83719512195122,1799.33,0
13563.0,84,2,209,8.512857142857143,777.53,0
13564.0,144,3,661,10.248795180722892,1749.02,0
13565.0,19,2,172,1.7186842105263158,240.22,0
13566.0,41,2,575,1.8909090909090909,874.71,0
13568.0,173,1,70,3.001136363636364,192.85,0
13569.0,17,2,164,3.1531764705882352,373.75,0
13570.0,243,1,161,2.102592592592593,239.49,0
13571.0,13,12,1759,1.7267741935483871,2092.32,0
13572.0,206,1,534,4.502424242424243,1384.25,0
13573.0,50,2,303,3.5473076923076925,294.4,0
13575.0,23,5,449,2.1478260869565218,732.0699999999999,0
13577.0,25,4,791,3.086987951807229,1687.6,0
13579.0,15,2,176,4.260434782608695,467.04,0
13581.0,309,1,30,4.48,118.0,0
13583.0,156,1,725,2.0120754716981133,781.03,0
13584.0,307,1,37,4.164583333333333,142.4,0
13587.0,64,1,180,6.63625,712.4,0
13588.0,16,9,2606,1.376494252873563,2478.95,0
13589.0,15,2,114,6.701428571428571,379.65,0
13590.0,11,6,1848,1.8458620689655167,1981.92,0
13591.0,65,3,485,3.979310344827586,1117.13,0
13592.0,36,4,84,6.26,247.96,0
13593.0,108,5,731,4.3735156250000005,2037.08,0
13594.0,53,1,359,1.5953846153846152,396.97,0
13596.0,6,2,406,2.282951807228916,697.04,0
13598.0,47,1,58,3.3560000000000003,180.17,0
13600.0,312,1,324,3.0642105263157893,219.52,0
13601.0,45,2,548,1.8624242424242423,693.32,0
13602.0,65,1,267,2.0608695652173914,428.89,0
13603.0,26,1,164,2.111851851851852,164.34,0
13606.0,29,3,279,2.2688372093023257,280.54,0
13607.0,40,1,290,3.150612244897959,678.01,0
13610.0,12,7,516,2.878982300884956,1131.88,0
13611.0,89,3,766,2.35472972972973,1171.8,0
13614.0,24,4,570,3.7748756218905473,1610.46,0
13615.0,319,1,189,3.387391304347826,417.69,0
13617.0,40,3,300,2.789772727272727,544.18,0
13618.0,174,1,246,1.0353846153846151,177.34,0
13621.0,117,1,343,1.1289473684210527,213.85,0
13623.0,31,5,294,3.594444444444444,747.78,0
13626.0,253,1,209,2.1405263157894736,257.23,0
13627.0,59,5,1269,2.9745652173913046,1638.47,0
13630.0,5,7,1391,2.003098591549296,2031.78,0
13631.0,100,11,467,6.16090909090909,3070.42,-1
13632.0,25,5,1037,3.173561643835616,2121.27,0
13634.0,33,5,704,3.3305851063829786,1575.16,0
13635.0,68,1,677,2.405806451612903,1071.03,0
13636.0,37,5,592,3.785396825396825,949.12,0
13637.0,52,3,409,2.365841584158416,810.5,0
13638.0,16,1,93,2.9925,122.64,0
13639.0,74,1,800,1.443,1033.34,0
13642.0,216,1,173,3.251212121212121,354.8,0
13643.0,31,3,273,2.394642857142857,519.44,0
13644.0,16,4,2067,3.043013698630137,2624.26,0
13645.0,120,1,158,3.37,252.1,0
13647.0,10,4,895,3.3203797468354432,1678.12,0
13649.0,257,2,139,3.191304347826087,346.6,0
13650.0,17,6,922,3.1525,1836.34,0
13651.0,35,2,33,6.058333333333334,94.2,0
13652.0,46,3,578,3.123333333333333,1095.08,0
13654.0,43,6,2182,2.526686746987952,2707.33,0
13655.0,114,2,605,3.3296428571428573,932.97,0
13656.0,165,2,490,1.7189795918367348,379.65,0
13657.0,11,2,209,2.993125,382.14,0
13658.0,10,5,1019,4.0226851851851855,2639.17,0
13659.0,206,2,894,3.829134615384616,1573.2,0
13662.0,86,3,543,3.28,897.76,0
13663.0,179,1,91,4.5,189.47,0
13666.0,60,3,41,3.741666666666666,84.65,0
13667.0,149,1,154,2.4348275862068967,305.02,0
13669.0,51,2,237,2.751111111111112,218.55,0
13670.0,75,1,282,1.8768,349.7,0
13672.0,301,2,57,4.463333333333334,186.39,0
13673.0,19,2,119,3.301846153846154,396.92,0
13675.0,151,2,330,1.9028,486.8200000000001,0
13678.0,152,1,924,0.39375,232.6,0
13681.0,18,4,360,2.902456140350877,827.83,0
13682.0,187,1,10,7.083333333333333,59.5,0
13684.0,286,1,39,1.7446666666666668,67.23,0
13685.0,3,7,5056,0.7007692307692308,3119.44,0
13686.0,183,1,70,1.1625,72.0,0
13689.0,63,1,512,1.7,910.0,0
13690.0,59,1,67,5.972222222222222,172.25,0
13692.0,25,3,1226,2.598490566037736,1488.32,0
13695.0,31,15,1603,2.646888888888889,2504.13,0
13697.0,39,1,177,1.393333333333333,151.29999999999998,0
13699.0,155,1,66,6.306428571428572,308.58000000000004,0
13700.0,26,10,2304,1.585736040609137,2265.12,0
13703.0,318,1,10,9.95,99.5,0
13704.0,5,9,1531,3.328805970149254,2308.06,0
13705.0,8,3,363,7.608571428571427,711.86,0
13706.0,303,1,189,2.774,330.79,0
13707.0,267,2,351,4.463333333333334,806.41,0
13708.0,271,1,306,2.057450980392157,296.88,0
13710.0,32,1,176,1.16625,180.48,0
13711.0,219,2,140,3.78,252.06,0
13712.0,247,1,352,1.235,228.84,0
13715.0,281,5,563,2.284761904761905,1079.34,-1
13716.0,269,1,138,1.4195238095238094,138.28,0
13717.0,32,6,1959,2.04343137254902,1445.01,0
13718.0,246,2,173,5.529166666666666,306.55,0
13719.0,15,5,609,3.266,1041.68,0
13720.0,117,4,501,3.17906976744186,799.9,0
13721.0,36,1,316,2.8510714285714287,524.14,0
13722.0,132,3,1401,2.8843529411764703,2375.41,0
13723.0,217,1,43,5.283333333333333,199.85,0
13725.0,50,8,806,4.336057692307692,1980.56,0
13726.0,39,2,1054,1.076190476190476,1079.66,0
13727.0,29,2,162,2.941,333.48,0
13728.0,37,6,458,5.451746031746032,1016.14,0
13730.0,136,2,488,3.238139534883721,752.6,0
13731.0,219,2,278,4.289473684210527,610.59,0
13732.0,28,1,498,1.58,491.86,0
13735.0,25,4,1130,4.036377551020408,2885.24,0
13736.0,5,2,497,2.177696335078534,731.9,0
13737.0,200,1,125,3.848666666666667,339.6,0
13739.0,18,1,54,5.483333333333333,216.9,0
13740.0,241,1,425,1.5960869565217393,350.75,0
13741.0,72,3,218,5.225588235294118,668.4300000000001,0
13742.0,17,12,1124,4.103551401869159,3131.02,0
13743.0,3,7,1776,1.1202439024390245,1341.6,0
13744.0,95,2,1249,1.7072222222222222,1156.36,0
13745.0,162,1,496,0.6456000000000001,300.04,0
13747.0,374,1,8,9.95,79.6,0
13748.0,96,5,439,3.996428571428571,948.25,0
13750.0,54,5,516,5.020416666666667,1647.26,0
13751.0,288,1,152,3.53,296.25,0
13752.0,124,6,876,3.0701315789473687,1186.28,0
13753.0,288,1,512,1.7942857142857145,741.26,0
13754.0,152,2,214,2.3375,282.6,0
13755.0,4,9,1264,3.0728947368421053,2161.35,0
13758.0,12,7,1844,3.287948717948718,3190.55,0
13759.0,33,2,287,3.3628,659.4100000000001,0
13760.0,54,2,197,1.984561403508772,286.79,0
13761.0,50,2,642,2.949428571428572,1070.65,0
13762.0,219,1,272,1.26,306.72,0
13763.0,63,1,728,2.598,1714.96,0
13764.0,71,3,932,2.723990384615385,1521.76,0
13769.0,2,10,1163,3.727777777777778,2796.51,0
13771.0,64,4,1477,2.6267226890756303,2634.45,0
13772.0,34,3,546,2.463898305084746,1132.13,0
13774.0,82,1,192,3.290909090909091,345.0,0
13778.0,103,1,70,3.3,178.7,0
13780.0,7,2,318,2.5831578947368423,360.01,0
13781.0,251,1,30,4.557058823529411,127.84,0
13782.0,13,6,371,3.508521739130435,912.0,0
13784.0,10,11,2493,2.6380645161290324,2462.79,0
13786.0,367,1,136,1.8928571428571428,230.4,0
13787.0,76,2,337,2.4777419354838712,309.04,0
13790.0,4,1,748,0.7717777777777777,348.8,0
13791.0,128,2,1200,1.2463636363636363,1516.0,0
13792.0,66,2,92,3.5461538461538464,195.55,0
13799.0,117,2,402,2.1302564102564103,688.86,0
13800.0,310,1,331,2.553939393939394,558.32,0
13801.0,67,1,168,3.954347826086957,324.8,0
13803.0,255,1,121,2.922941176470588,277.07,0
13804.0,31,7,1498,3.0835036496350363,2635.79,0
13805.0,52,2,1900,0.5930769230769231,924.6,0
13806.0,64,1,56,5.233,256.38,0
13807.0,367,1,36,5.15,112.6,0
13808.0,6,5,782,3.753157894736842,1747.66,0
13809.0,305,1,29,7.108333333333333,155.05,0
13810.0,29,3,312,21.278,1499.01,0
13811.0,184,3,68,26.25,814.5,0
13812.0,42,3,333,3.586111111111111,539.0,0
13813.0,40,4,552,4.282608695652174,1366.86,0
13814.0,92,2,864,3.020701754385965,1579.12,0
13816.0,24,2,269,4.742142857142857,571.6700000000001,0
13817.0,29,2,211,3.219583333333333,382.98,0
13819.0,302,3,1109,2.003611111111111,1140.35,0
13821.0,145,2,153,3.2916949152542374,385.64,0
13822.0,6,2,611,1.7905208333333331,632.0,0
13823.0,19,2,439,3.9205,957.66,0
13824.0,33,5,768,2.7528260869565218,1698.94,0
13826.0,176,1,82,5.73,189.5,0
13827.0,58,3,141,3.7441935483870967,412.05,0
13828.0,22,1,311,1.9046666666666667,209.49,0
13831.0,16,6,745,3.957432432432433,2202.99,0
13832.0,19,1,28,2.283333333333333,52.2,0
13833.0,159,1,118,4.9,384.8,0
13835.0,25,4,442,3.2005454545454546,834.57,0
13837.0,212,2,183,2.1978947368421053,271.24,0
13838.0,6,4,263,3.102528735632184,691.73,0
13841.0,253,1,100,0.85,85.0,0
13842.0,59,9,1768,4.044271844660194,3385.62,0
13844.0,11,1,196,2.4605,361.62,0
13845.0,65,1,182,1.9544444444444444,312.98,0
13846.0,25,3,388,3.524909090909091,865.0600000000001,0
13848.0,92,3,3700,0.462,1255.0,0
13849.0,52,2,1016,3.023960396039604,1537.95,0
13850.0,129,1,944,2.4186021505376343,1595.48,0
13851.0,96,3,1705,2.238888888888889,2651.46,0
13853.0,57,1,312,4.546086956521739,1090.14,0
13856.0,169,3,494,1.06,388.5,0
13858.0,57,1,75,4.335454545454545,216.17,0
13859.0,326,1,129,2.887857142857143,201.16,0
13860.0,1,5,591,3.514605263157895,1245.9,0
13862.0,18,8,1688,1.6970503597122304,2209.36,0
13863.0,248,1,224,2.5965,305.78,0
13865.0,58,4,204,3.902333333333333,501.56,0
13866.0,74,1,57,3.375714285714286,145.67000000000002,0
13867.0,31,3,513,3.9440983606557376,1015.29,0
13868.0,7,2,1964,1.854242424242424,3192.54,0
13869.0,123,4,1721,2.944592833876221,3104.95,0
13870.0,2,8,1325,3.378608695652174,2770.94,0
13873.0,120,3,140,4.609565217391304,389.6,0
13874.0,358,1,180,5.505555555555556,540.45,0
13875.0,54,5,1316,1.9584615384615385,1786.79,0
13876.0,64,1,36,5.114285714285714,122.7,0
13877.0,86,1,108,1.1766666666666663,117.24,0
13878.0,55,1,475,4.655277777777778,1281.53,0
13880.0,21,13,1842,2.68830303030303,3219.77,0
13882.0,3,5,953,3.381846153846154,1191.13,0
13883.0,11,5,1436,3.3760563380281687,2674.48,0
13884.0,7,5,300,3.5635593220338984,787.6,0
13885.0,189,2,182,3.960714285714286,506.8,0
13886.0,71,1,126,3.805,243.56,0
13887.0,204,1,147,3.8542105263157898,349.55,0
13888.0,120,2,258,4.1217500000000005,605.63,0
13889.0,93,1,146,3.8333333333333335,416.9,0
13890.0,1,10,831,3.401545454545454,1883.81,0
13892.0,27,4,983,1.1092592592592592,632.97,0
13893.0,298,1,190,6.199999999999999,821.1,0
13894.0,24,3,354,2.6707407407407406,564.62,0
13895.0,28,4,1365,2.935338983050848,2593.07,0
13897.0,50,1,200,1.9476470588235293,311.16,0
13898.0,326,1,133,2.6141666666666667,155.93,0
13899.0,16,2,156,3.031052631578948,388.52,0
13900.0,183,3,430,3.113720930232558,740.95,0
13901.0,72,5,1739,3.7404697986577182,2867.2,0
13904.0,37,2,332,1.323846153846154,332.64,0
13908.0,80,4,1478,2.867540983606557,2369.55,0
13911.0,57,9,2731,2.389189189189189,2580.91,0
13914.0,12,2,380,2.552121212121212,626.45,0
13917.0,50,2,228,2.022222222222222,272.04,0
13918.0,50,2,1140,2.1853333333333333,1212.84,0
13919.0,59,2,474,2.836071428571429,384.81,0
13922.0,352,1,93,4.988571428571428,172.25,0
13923.0,54,1,185,2.9745,351.13,0
13924.0,2,6,1575,2.6076068376068373,1838.85,0
13925.0,93,4,331,5.914390243902439,678.25,0
13926.0,23,1,104,6.533636363636364,223.85,0
13927.0,75,1,214,2.6957142857142857,348.99,0
13928.0,11,4,129,5.767407407407408,464.57,0
13929.0,169,2,143,5.294444444444444,842.65,0
13930.0,58,2,274,1.6405882352941177,337.34,0
13931.0,96,2,725,2.0460344827586208,1237.53,0
13932.0,295,1,72,6.103125,307.4,0
13933.0,109,2,205,3.460434782608696,608.7900000000001,0
13934.0,264,1,390,3.1870967741935483,922.1,0
13936.0,180,1,330,1.5419230769230767,376.58,0
13937.0,169,1,123,1.6944444444444444,158.85,0
13938.0,35,1,70,1.012857142857143,71.66,0
13939.0,23,3,847,1.1835555555555557,568.55,0
13940.0,17,4,516,3.121428571428571,839.14,0
13946.0,79,3,443,1.679090909090909,561.5699999999999,0
13947.0,65,1,44,2.93,90.6,0
13948.0,361,1,40,3.95,102.0,0
13949.0,3,6,2474,1.456625,2427.32,0
13950.0,11,4,323,4.589714285714285,745.06,0
13951.0,176,3,459,3.4892307692307694,674.45,0
13952.0,218,2,1431,3.98329197080292,3251.071,-1
13953.0,7,7,2724,2.293,3515.68,0
13954.0,2,2,150,5.4508,439.92,0
13955.0,154,2,154,3.016060606060606,322.96,0
13956.0,5,5,491,3.4226973684210527,1026.42,0
13959.0,79,3,357,2.203913043478261,598.2,0
13960.0,21,2,142,2.105,230.22,0
13962.0,22,2,87,7.019090909090909,169.55,0
13963.0,308,4,460,3.268,664.54,0
13967.0,146,1,42,3.6,80.7,0
13971.0,19,8,1844,2.225167785234899,2758.26,0
13972.0,71,2,187,2.546,190.25,0
13973.0,287,1,109,3.756363636363636,264.7,0
13974.0,49,1,249,2.1967857142857143,413.59,0
13975.0,31,6,1732,2.195414201183432,2526.28,0
13976.0,207,1,154,3.568,357.98,0
13978.0,15,2,315,1.2106666666666668,196.79,0
13979.0,73,1,639,1.8322222222222224,869.87,0
13980.0,60,1,172,3.914545454545455,200.14,0
13982.0,39,4,1136,2.232072072072072,1871.81,0
13983.0,30,12,1183,6.329999999999999,2603.43,0
13984.0,27,5,679,2.10875,920.51,0
13986.0,17,1,430,1.8615384615384616,320.46,0
13989.0,66,2,1313,2.6253658536585367,1266.08,0
13990.0,213,1,190,2.66,311.3,0
13991.0,12,6,998,1.4925000000000002,855.97,0
13992.0,30,1,64,1.17,76.8,0
13993.0,43,9,900,5.586942148760331,3466.36,0
13994.0,4,6,940,3.8118064516129033,2313.14,0
13995.0,15,5,879,2.227558139534884,1393.69,0
14000.0,211,1,710,1.9493333333333327,635.66,0
14001.0,46,3,962,3.536153846153846,2043.08,0
14002.0,134,2,877,2.411489361702128,529.73,0
14005.0,10,5,2478,2.205238095238095,2874.72,0
14006.0,116,3,641,2.3706666666666667,962.19,0
14009.0,198,2,365,2.822142857142857,695.61,0
14012.0,278,1,160,2.8318181818181816,328.8,0
14013.0,110,3,462,1.3817647058823528,473.02,0
14014.0,77,1,1076,0.5679487179487179,505.18,0
14015.0,53,1,378,3.107,917.34,0
14019.0,47,3,1037,2.414848484848485,1421.61,0
14020.0,17,2,441,2.848974358974359,642.8,0
14021.0,155,3,192,4.502272727272727,631.9,0
14022.0,225,1,487,1.2953571428571429,440.0,0
14023.0,7,2,345,2.870967741935484,584.07,0
14024.0,122,2,150,3.70125,327.7,0
14027.0,61,1,62,2.143333333333333,104.82,0
14029.0,63,2,198,4.366,467.66,0
14030.0,18,8,1479,4.054444444444445,2360.09,0
14032.0,2,11,2032,2.38993006993007,2975.59,0
14034.0,22,3,423,2.354494382022472,651.8199999999999,0
14035.0,29,5,739,2.81030303030303,1428.02,0
14036.0,285,1,268,4.371842105263158,626.65,0
14037.0,176,2,46,3.460714285714286,147.20000000000002,0
14038.0,78,3,965,1.917717391304348,1560.38,0
14039.0,33,1,92,2.033333333333333,152.2,0
14040.0,41,12,1554,3.8171063829787233,3614.92,0
14041.0,266,1,94,1.870952380952381,141.41,0
14044.0,27,4,308,2.5656937799043065,652.82,0
14045.0,109,4,535,4.233333333333333,1659.75,0
14046.0,284,1,460,0.5407142857142857,154.99,0
14047.0,9,5,381,4.8353125,1308.61,0
14048.0,305,1,288,2.1890588235294115,409.93,0
14050.0,32,2,689,1.5387037037037037,746.36,0
14052.0,20,1,89,2.882142857142857,225.36,0
14053.0,124,2,215,1.3775,260.25,0
14054.0,65,1,62,1.5133333333333334,92.46,0
14055.0,106,1,216,4.453,725.6400000000001,0
