CustomerID,Recency,Frequency,TotalQuantity,AvgUnitPrice,Monetary
13814.0,92,2,864,3.020701754385965,1579.12
13815.0,22,4,2560,2.566875,4027.36
13816.0,24,2,269,4.742142857142857,571.6700000000001
13817.0,29,2,211,3.219583333333333,382.98
13819.0,302,3,1109,2.003611111111111,1140.35
13821.0,145,2,153,3.2916949152542374,385.64
13822.0,6,2,611,1.7905208333333331,632.0
13823.0,19,2,439,3.9204999999999997,957.66
13824.0,33,5,768,2.7528260869565218,1698.94
13826.0,176,1,82,5.7299999999999995,189.5
13827.0,58,3,141,3.7441935483870967,412.05
13828.0,22,1,311,1.9046666666666667,209.49
13831.0,16,6,745,3.957432432432433,2202.99
13832.0,19,1,28,2.283333333333333,52.199999999999996
13833.0,159,1,118,4.8999999999999995,384.8
13835.0,25,4,442,3.2005454545454546,834.57
13837.0,212,2,183,2.1978947368421053,271.24
13838.0,6,4,263,3.102528735632184,691.73
13841.0,253,1,100,0.85,85.0
13842.0,59,9,1768,4.044271844660194,3385.62
13844.0,11,1,196,2.4605,361.62
13845.0,65,1,182,1.9544444444444444,312.98
13846.0,25,3,388,3.524909090909091,865.0600000000001
13848.0,92,3,3700,0.462,1255.0
13849.0,52,2,1016,3.023960396039604,1537.95
13850.0,129,1,944,2.4186021505376343,1595.48
13851.0,96,3,1705,2.238888888888889,2651.46
13853.0,57,1,312,4.546086956521739,1090.14
13854.0,9,25,2296,4.628363636363637,8109.5199999999995
13856.0,169,3,494,1.06,388.5
13858.0,57,1,75,4.335454545454545,216.17
13859.0,326,1,129,2.887857142857143,201.16
13860.0,1,5,591,3.514605263157895,1245.9
13862.0,18,8,1688,1.6970503597122304,2209.36
13863.0,248,1,224,2.5965,305.78
13865.0,58,4,204,3.902333333333333,501.56
13866.0,74,1,57,3.375714285714286,145.67000000000002
13867.0,31,3,513,3.9440983606557376,1015.29
13868.0,7,2,1964,1.8542424242424242,3192.54
13869.0,123,4,1721,2.9445928338762215,3104.95
13870.0,2,8,1325,3.378608695652174,2770.94
13871.0,23,13,2806,3.7608928571428573,6403.25
13873.0,120,3,140,4.609565217391304,389.6
13874.0,358,1,180,5.5055555555555555,540.45
13875.0,54,5,1316,1.9584615384615385,1786.79
13876.0,64,1,36,5.114285714285714,122.7
13877.0,86,1,108,1.1766666666666665,117.24
13878.0,55,1,475,4.655277777777778,1281.53
13880.0,21,13,1842,2.68830303030303,3219.77
13881.0,4,20,10118,2.6765168539325845,17159.52
13882.0,3,5,953,3.381846153846154,1191.13
13883.0,11,5,1436,3.3760563380281687,2674.48
13884.0,7,5,300,3.5635593220338984,787.6
13885.0,189,2,182,3.960714285714286,506.8
13886.0,71,1,126,3.805,243.56
13887.0,204,1,147,3.8542105263157898,349.55
13888.0,120,2,258,4.1217500000000005,605.63
13889.0,93,1,146,3.8333333333333335,416.90000000000003
13890.0,1,10,831,3.4015454545454546,1883.8100000000002
13892.0,27,4,983,1.1092592592592592,632.97
13893.0,298,1,190,6.199999999999999,821.1
13894.0,24,3,354,2.6707407407407406,564.62
13895.0,28,4,1365,2.9353389830508476,2593.07
13897.0,50,1,200,1.9476470588235293,311.16
13898.0,326,1,133,2.6141666666666667,155.93
13899.0,16,2,156,3.0310526315789477,388.52
13900.0,183,3,430,3.113720930232558,740.95
13901.0,72,5,1739,3.7404697986577182,2867.2
13904.0,37,2,332,1.323846153846154,332.64
13908.0,80,4,1478,2.867540983606557,2369.55
13911.0,57,9,2731,2.389189189189189,2580.91
13914.0,12,2,380,2.5521212121212122,626.45
13917.0,50,2,228,2.022222222222222,272.04
13918.0,50,2,1140,2.1853333333333333,1212.8400000000001
13919.0,59,2,474,2.8360714285714286,384.81
13922.0,352,1,93,4.988571428571428,172.25
13923.0,54,1,185,2.9745,351.13
13924.0,2,6,1575,2.6076068376068373,1838.8500000000001
13925.0,93,4,331,5.914390243902439,678.25
13926.0,23,1,104,6.533636363636364,223.85000000000002
13927.0,75,1,214,2.6957142857142857,348.99
13928.0,11,4,129,5.767407407407408,464.57
13929.0,169,2,143,5.294444444444444,842.65
13930.0,58,2,274,1.6405882352941177,337.34
13931.0,96,2,725,2.0460344827586208,1237.53
13932.0,295,1,72,6.103125,307.4
13933.0,109,2,205,3.460434782608696,608.7900000000001
13934.0,264,1,390,3.1870967741935483,922.1
13936.0,180,1,330,1.5419230769230767,376.58
13937.0,169,1,123,1.6944444444444444,158.85
13938.0,35,1,70,1.012857142857143,71.66
13939.0,23,3,847,1.1835555555555555,568.55
13940.0,17,4,516,3.121428571428571,839.14
13941.0,22,5,2364,3.8584444444444443,5112.96
13946.0,79,3,443,1.679090909090909,561.5699999999999
13947.0,65,1,44,2.93,90.6
13948.0,361,1,40,3.9499999999999997,102.0
13949.0,3,6,2474,1.456625,2427.32
13950.0,11,4,323,4.589714285714285,745.06
13951.0,176,3,459,3.4892307692307694,674.45
13952.0,218,2,1431,3.9832919708029197,3251.071
13953.0,7,7,2724,2.293,3515.68
13954.0,2,2,150,5.4508,439.92
13955.0,154,2,154,3.016060606060606,322.96
13956.0,5,5,491,3.4226973684210527,1026.42
13959.0,79,3,357,2.2039130434782606,598.2
13960.0,21,2,142,2.105,230.22
13962.0,22,2,87,7.019090909090909,169.55
13963.0,308,4,460,3.2680000000000002,664.54
13967.0,146,1,42,3.6,80.7
13969.0,7,18,4542,2.954297124600639,9053.94
13971.0,19,8,1844,2.225167785234899,2758.26
13972.0,71,2,187,2.546,190.25
13973.0,287,1,109,3.7563636363636363,264.7
13974.0,49,1,249,2.1967857142857143,413.59000000000003
13975.0,31,6,1732,2.1954142011834317,2526.28
13976.0,207,1,154,3.568,357.98
13978.0,15,2,315,1.2106666666666668,196.79000000000002
13979.0,73,1,639,1.8322222222222222,869.87
13980.0,60,1,172,3.9145454545454546,200.14
13982.0,39,4,1136,2.232072072072072,1871.81
13983.0,30,12,1183,6.329999999999999,2603.43
13984.0,27,5,679,2.10875,920.51
13985.0,4,15,3445,2.384498567335244,7060.13
13986.0,17,1,430,1.8615384615384616,320.46
13988.0,20,6,3044,2.99974358974359,4147.96
13989.0,66,2,1313,2.6253658536585367,1266.08
13990.0,213,1,190,2.66,311.3
13991.0,12,6,998,1.4925000000000002,855.97
13992.0,30,1,64,1.17,76.8
13993.0,43,9,900,5.586942148760331,3466.36
13994.0,4,6,940,3.8118064516129033,2313.14
13995.0,15,5,879,2.227558139534884,1393.69
13999.0,10,12,2243,2.274903846153846,3901.81
14000.0,211,1,710,1.9493333333333334,635.66
14001.0,46,3,962,3.536153846153846,2043.0800000000002
14002.0,134,2,877,2.411489361702128,529.73
14004.0,43,7,2668,2.8440350877192984,4582.64
14005.0,10,5,2478,2.205238095238095,2874.72
14006.0,116,3,641,2.3706666666666667,962.19
14009.0,198,2,365,2.822142857142857,695.61
14012.0,278,1,160,2.8318181818181816,328.8
14013.0,110,3,462,1.3817647058823528,473.02
14014.0,77,1,1076,0.5679487179487179,505.18
14015.0,53,1,378,3.107,917.34
14016.0,162,4,2125,3.9495652173913043,4341.21
14019.0,47,3,1037,2.4148484848484846,1421.61
14020.0,17,2,441,2.848974358974359,642.8
14021.0,155,3,192,4.502272727272727,631.9
14022.0,225,1,487,1.2953571428571429,440.0
14023.0,7,2,345,2.870967741935484,584.07
14024.0,122,2,150,3.70125,327.7
14027.0,61,1,62,2.143333333333333,104.82
14029.0,63,2,198,4.366,467.66
14030.0,18,8,1479,4.054444444444445,2360.09
14031.0,7,19,5788,4.32708,17286.86
14032.0,2,11,2032,2.38993006993007,2975.59
14034.0,22,3,423,2.354494382022472,651.8199999999999
14035.0,29,5,739,2.81030303030303,1428.02
14036.0,285,1,268,4.371842105263158,626.65
14037.0,176,2,46,3.460714285714286,147.20000000000002
14038.0,78,3,965,1.917717391304348,1560.38
14039.0,33,1,92,2.033333333333333,152.2
14040.0,41,12,1554,3.8171063829787233,3614.92
14041.0,266,1,94,1.870952380952381,141.41
14044.0,27,4,308,2.5656937799043065,652.82
14045.0,109,4,535,4.233333333333333,1659.75
14046.0,284,1,460,0.5407142857142857,154.99
14047.0,9,5,381,4.8353125,1308.6100000000001
14048.0,305,1,288,2.1890588235294115,409.93
14049.0,17,4,3870,2.570655737704918,5681.72
14050.0,32,2,689,1.5387037037037037,746.36
14051.0,1,23,3756,4.660714285714286,15610.390000000001
14052.0,20,1,89,2.882142857142857,225.36
14053.0,124,2,215,1.3775,260.25
14054.0,65,1,62,1.5133333333333334,92.46
14055.0,106,1,216,4.453,725.6400000000001
14056.0,1,23,4273,2.8268083182640145,8214.65
14057.0,24,17,4876,1.9360211267605636,6217.96
14059.0,267,1,128,2.3125,183.6
14060.0,5,19,5386,1.4406930693069306,6140.42
14062.0,10,12,5593,2.8256756756756753,10464.85
14064.0,29,5,1788,1.58,1353.74
14066.0,267,1,45,4.364285714285715,152.55
14067.0,64,2,361,2.8625,374.7
14068.0,320,1,73,4.091666666666667,265.85
14071.0,4,8,995,2.4038271604938273,1438.82
14073.0,32,1,130,2.1415384615384614,151.04
14075.0,5,3,754,1.8132558139534884,942.26
14076.0,129,1,81,2.009130434782609,122.47
14077.0,41,5,268,2.665952380952381,499.41999999999996
14078.0,102,6,310,2.6804615384615382,1049.37
14079.0,125,1,301,3.2733333333333334,375.1
14080.0,33,1,48,0.95,45.599999999999994
14081.0,302,2,596,3.0334640522875818,934.52
14082.0,365,1,110,2.587586206896552,182.25
14083.0,4,9,732,2.806243093922652,1018.43
14085.0,2,18,3184,2.401177777777778,4448.54
14087.0,3,1,251,1.4207246376811595,194.42
14088.0,10,13,12665,5.730696095076401,50491.81
14089.0,57,1,134,2.207142857142857,161.0
14090.0,325,1,72,1.06,76.32000000000001
14092.0,8,14,2066,2.7328971962616824,4076.91
14093.0,12,1,406,1.4897142857142855,442.85
14096.0,4,17,16352,6.5217080806104475,65164.79
14098.0,37,1,104,1.7047619047619047,147.35
14099.0,16,11,2179,2.59356,3104.17
14100.0,138,1,64,3.388461538461539,194.9
14101.0,74,6,6942,1.73,5976.79
14102.0,5,5,961,2.0744303797468353,1360.28
14104.0,155,2,72,7.933809523809523,216.20999999999998
14105.0,239,1,800,2.9174324324324328,1266.23
14107.0,52,7,1793,2.6591056910569106,2703.23
14108.0,31,2,381,3.093235294117647,597.91
14109.0,73,1,88,2.466666666666667,144.2
14110.0,4,12,2445,2.3614193548387097,5683.15
14111.0,14,4,458,3.6799999999999997,692.85
14112.0,23,7,1651,2.5103125,2915.15
14113.0,4,4,745,2.481176470588235,1840.42
14114.0,274,2,101,6.312666666666667,386.53
14116.0,20,5,707,3.251666666666667,1382.74
14117.0,144,1,72,1.25,90.0
14121.0,4,4,2082,2.2942138364779874,2780.15
14124.0,84,1,1618,0.358,419.58000000000004
14125.0,11,3,1640,3.1613173652694613,2740.43
14126.0,8,3,508,4.040666666666667,706.1300000000001
14127.0,123,3,321,3.9595454545454545,709.71
14128.0,61,2,564,1.895,637.5
14129.0,2,5,592,2.734423076923077,1123.8600000000001
14130.0,319,1,258,2.865373134328358,483.86
14132.0,2,11,3368,1.71775,3586.0299999999997
14133.0,130,3,348,3.7950000000000004,605.64
14135.0,2,15,3850,2.472462686567164,4690.31
14138.0,2,2,610,2.3117021276595744,982.3800000000001
14139.0,46,1,510,1.4576923076923076,415.82
14140.0,4,2,811,1.823939393939394,935.05
14141.0,3,4,355,3.5195,915.13
14142.0,373,1,313,1.7704545454545455,311.81
14143.0,134,1,30,5.485714285714286,115.8
14145.0,47,4,756,4.95,3742.2
14146.0,9,5,2437,2.6339047619047617,4191.0
14147.0,78,2,108,4.55,483.4
14148.0,234,1,16,7.55,157.2
14149.0,221,1,218,2.9699999999999998,446.62
14150.0,36,2,496,1.6823076923076923,658.64
14152.0,75,2,711,1.143469387755102,621.29
14154.0,239,2,465,7.893076923076923,1345.62
14155.0,266,1,25,5.45,118.75
14156.0,10,55,57885,3.826914285714286,117379.63
14157.0,20,2,284,2.1975000000000002,432.88
14158.0,40,1,781,1.5365853658536586,507.66
14159.0,20,11,4408,1.4932392026578072,4693.01
14161.0,216,3,455,3.1771296296296296,1110.52
14162.0,174,2,142,3.8892,289.36
14163.0,87,4,893,4.738076923076923,2445.91
14164.0,71,2,1033,1.5541379310344827,1631.77
14165.0,276,1,54,3.2376,122.53999999999999
14167.0,39,4,150,4.298461538461539,574.84
14171.0,98,1,167,2.8863793103448274,363.79
14173.0,11,4,150,4.376896551724138,450.84
14174.0,33,1,94,1.9373076923076922,134.46
14175.0,60,3,1515,3.7063758389261743,3222.3
14176.0,297,4,209,3.574193548387097,576.9000000000001
14177.0,86,4,205,4.346666666666667,559.41
14178.0,9,7,1505,1.7031192660550458,1620.93
14179.0,41,2,330,2.813575757575758,719.78
14180.0,11,25,719,9.311208333333333,4748.52
14184.0,67,1,127,5.418333333333333,452.89
14185.0,331,1,6,59.73333333333333,197.65
14188.0,31,6,1162,1.975076923076923,2054.36
14189.0,2,15,3937,2.158,4654.08
14191.0,2,13,3662,1.9932818532818533,4684.76
14193.0,68,2,445,2.724047619047619,853.39
14194.0,5,21,5840,3.387288428324698,11349.52
14195.0,202,2,760,5.992857142857143,1012.0
14196.0,107,1,142,3.265,335.52
14198.0,18,4,290,4.7356410256410255,701.4
14199.0,218,1,28,5.8999999999999995,185.39999999999998
14201.0,60,7,590,2.545945945945946,747.44
14204.0,2,1,82,2.4050000000000002,161.03
14205.0,17,2,204,4.167916666666667,466.7
14206.0,239,1,276,1.797,328.15999999999997
14208.0,95,1,114,3.5269999999999997,151.74
14209.0,11,6,691,5.291494252873563,2073.43
14210.0,106,6,760,3.816372549019608,1905.8400000000001
14211.0,53,9,1242,2.7716964285714285,2241.1
14212.0,90,1,1152,1.2522222222222221,1070.48
14214.0,31,5,751,2.3407462686567166,1004.38
14215.0,12,6,1358,2.221111111111111,1789.72
14216.0,3,4,594,4.716271186440678,1839.3
14217.0,2,17,689,5.4955,2004.98
14218.0,43,1,160,1.4400000000000002,169.48000000000002
14219.0,4,1,78,2.2885714285714287,89.94
14220.0,247,2,272,3.3961904761904766,632.4
14221.0,42,9,2191,3.2711398963730574,3432.8
14222.0,177,1,607,1.706829268292683,683.17
14223.0,92,3,585,3.8998333333333335,991.13
14224.0,110,4,514,3.8577966101694914,1050.12
14226.0,29,5,1308,2.8997014925373135,2232.19
14227.0,26,10,1820,2.8489714285714287,3350.96
14229.0,52,3,610,3.22,1547.2
14231.0,184,3,409,3.6696000000000004,925.71
14232.0,43,5,1941,1.8238260869565217,2048.07
14233.0,49,4,680,2.7905714285714285,1462.72
14234.0,22,4,963,1.591069182389937,775.46
14235.0,75,5,1959,2.017974683544304,3144.86
14236.0,81,2,310,2.0653333333333332,490.86
14237.0,373,1,38,7.122222222222222,161.0
14238.0,326,1,111,2.2874999999999996,146.85
14239.0,43,11,993,3.6066964285714285,2380.85
14240.0,30,2,418,3.439761904761905,890.34
14241.0,184,1,146,1.955,213.70000000000002
14242.0,235,2,123,3.720625,280.55
14243.0,9,10,1221,3.9612765957446805,2588.77
14245.0,220,2,976,3.1289814814814814,1693.45
14246.0,111,3,804,2.9734666666666665,1474.06
14247.0,278,1,47,3.912,136.76999999999998
14248.0,318,1,102,3.0525,302.58
14250.0,7,3,1200,2.487207207207207,1904.05
14251.0,2,5,1674,2.0692307692307694,2879.7000000000003
14256.0,260,2,414,4.05188679245283,969.0600000000001
14257.0,64,5,1682,2.838867924528302,3099.7200000000003
14258.0,9,9,7100,3.8380180180180177,12669.98
14259.0,142,1,68,2.83,120.0
14261.0,51,2,406,5.064038461538461,1163.45
14262.0,8,8,1645,2.090699300699301,2618.23
14264.0,155,2,70,6.62,333.97
14265.0,109,2,330,5.862903225806452,530.18
14267.0,163,3,530,4.3910909090909085,1516.24
14270.0,332,1,197,4.570689655172414,492.65000000000003
14271.0,226,1,88,2.491,112.32
14272.0,74,2,599,2.2675757575757576,437.96
14273.0,51,4,264,2.4848275862068965,559.97
14276.0,99,3,744,2.2271875,1119.74
14277.0,15,3,1984,3.8665777777777777,4216.2
14280.0,197,1,52,4.73375,134.04
14282.0,3,15,2668,1.600320512820513,3729.34
14284.0,31,2,161,4.821875,595.25
14285.0,21,4,541,4.82037037037037,1910.01
14286.0,24,3,4338,1.5431785714285713,4628.75
14287.0,8,3,261,1.913333333333333,176.63
14288.0,213,1,188,3.00625,426.6
14289.0,9,6,292,5.346382978723404,911.26
14290.0,11,5,915,3.6530693069306936,2314.65
14291.0,2,11,2749,2.5928691983122363,3883.25
14292.0,8,9,1663,3.346,4871.93
14293.0,3,4,709,2.206393442622951,1046.56
14295.0,40,1,84,1.9300000000000002,166.20000000000002
14297.0,18,4,865,2.3419354838709676,1305.33
14298.0,8,44,58343,1.4979780085522296,51527.3
14299.0,8,9,2149,3.091818181818182,3965.62
14300.0,19,1,32,1.383333333333333,43.2
14301.0,117,1,606,1.3523076923076922,640.14
14304.0,223,1,139,4.885294117647058,383.45
14305.0,71,3,1089,2.3532380952380954,1858.96
14306.0,51,2,1075,4.135151515151516,2093.32
14307.0,89,6,2058,2.4864444444444445,2995.72
14309.0,8,9,1633,2.456153846153846,2352.53
14311.0,243,1,146,5.084,310.26
14312.0,47,6,1012,3.5480459770114945,1611.59
14314.0,107,1,296,0.66625,120.0
14315.0,45,6,1021,3.71,2481.13
14317.0,65,1,255,3.0975,508.58000000000004
14320.0,207,2,325,1.957741935483871,477.79
14321.0,11,5,2406,1.41869918699187,1530.75
14323.0,115,2,350,2.996388888888889,605.0600000000001
14326.0,242,1,103,2.8000000000000003,183.85
14327.0,163,1,139,2.5875,311.65
14329.0,17,7,3095,2.8467181467181466,5014.84
14331.0,124,2,252,3.019285714285714,462.65999999999997
14332.0,23,3,481,2.1165384615384615,866.31
14333.0,68,1,58,8.063333333333334,415.2
14334.0,17,8,1731,3.291543209876543,2552.21
14335.0,16,2,379,2.2895238095238097,468.26
14336.0,17,4,1759,1.6151111111111112,1614.91
14338.0,161,2,335,3.6470967741935483,588.22
14339.0,243,1,168,2.032857142857143,309.52
14340.0,219,1,58,2.9333333333333336,134.7
14341.0,45,8,1403,2.553875968992248,2182.28
14342.0,21,4,347,2.8904761904761904,668.5600000000001
14344.0,127,8,477,4.225633802816901,889.9300000000001
14345.0,39,1,50,3.49,108.97999999999999
14346.0,121,2,605,4.602333333333333,1021.58
14348.0,260,1,183,2.962222222222222,409.57
14349.0,10,1,86,2.3193548387096774,133.5
14350.0,274,1,183,2.2866666666666666,282.93
14351.0,165,1,12,4.25,51.0
14352.0,157,4,538,3.8659574468085105,1078.96
14353.0,215,1,64,1.3666666666666665,90.6
14354.0,6,2,210,1.2377777777777779,163.62
14355.0,366,1,92,2.85,174.4
14356.0,80,2,277,3.9027272727272724,701.23
14357.0,43,1,148,1.9502439024390246,225.77
14359.0,19,3,371,3.922727272727273,912.18
14360.0,32,4,1151,3.1004237288135594,2128.23
14362.0,22,1,100,2.3285365853658537,161.2
14364.0,109,8,1967,3.0260869565217394,3717.35
14367.0,8,16,4438,3.1757251908396946,9261.52
14368.0,320,1,36,6.125,155.0
14371.0,295,1,34,3.775,100.5
14373.0,358,1,17,11.625,76.55
14375.0,185,1,194,1.8789333333333331,257.68
14377.0,191,2,219,9.15,617.05
14379.0,44,2,292,2.1617391304347824,348.1
14381.0,52,1,146,1.627857142857143,202.68
14382.0,26,1,1237,1.6106870229007633,626.0699999999999
14383.0,38,3,817,3.32593220338983,1247.69
14385.0,9,3,159,1.6164285714285715,202.11
14386.0,297,1,54,3.885714285714286,142.4
14387.0,33,3,819,3.382142857142857,1770.56
14388.0,10,8,1941,2.7180645161290324,3212.84
14389.0,65,2,729,2.1333333333333333,1043.46
14390.0,10,9,2136,3.07986013986014,4652.82
14393.0,218,1,13,5.390000000000001,67.95
14395.0,2,9,1693,2.787057142857143,3507.71
14396.0,65,2,225,2.626849315068493,487.99
14397.0,3,19,1890,2.0789655172413792,2612.96
14400.0,149,1,454,1.7368000000000001,574.7
14401.0,4,13,4507,1.3996153846153845,4051.48
14403.0,130,4,519,6.2535,1475.81
14404.0,34,6,839,3.066116504854369,1474.32
14406.0,119,1,77,3.795,156.75
14407.0,107,6,1415,3.5512328767123287,2157.73
14408.0,11,7,1616,1.8925233644859814,2606.53
14409.0,71,6,1230,2.8044444444444445,2059.4500000000003
14410.0,92,9,571,2.3759067357512955,1105.07
14411.0,311,1,196,8.175,1063.0
14412.0,43,2,786,2.304418604651163,770.03
14413.0,362,1,68,2.8065217391304347,122.7
14414.0,92,7,2512,0.9145360824742267,1496.98
14415.0,1,13,3011,2.9509661016949154,5900.28
14416.0,22,2,326,1.6685714285714286,490.22
14418.0,4,3,1711,2.1406451612903226,1937.25
14419.0,11,6,487,2.5041747572815534,1058.06
14420.0,99,1,334,1.5313793103448274,387.52
14421.0,57,2,365,2.6351851851851853,813.11
14422.0,1,6,2906,2.810225225225225,4263.64
14423.0,218,1,120,1.9833333333333332,265.2
14424.0,18,1,48,6.71,322.08
14426.0,24,10,2699,3.2663392857142854,4481.67
14427.0,50,2,228,1.9870588235294118,363.34000000000003
14428.0,7,5,436,4.181319444444444,1244.83
14431.0,303,1,130,4.69,470.36
14432.0,10,6,2070,1.4508115183246075,2255.51
14434.0,22,6,368,4.451666666666667,1372.8
14436.0,99,1,129,2.1177777777777775,89.06
14437.0,366,1,60,1.05,63.0
14438.0,306,1,82,1.5944444444444443,131.9
14439.0,320,1,526,6.4809375,2661.24
14440.0,8,5,588,4.7023636363636365,2357.6800000000003
14441.0,1,4,446,5.544117647058823,1712.89
14442.0,205,2,482,6.323492063492063,1589.82
14443.0,54,4,938,2.5386021505376344,1420.2
14446.0,1,4,933,1.8383276450511945,1039.58
14447.0,19,5,571,2.576571428571429,1163.23
14448.0,9,2,104,2.7175000000000002,375.35
14449.0,19,4,757,1.6575968992248062,907.1
14450.0,181,3,241,2.7905,483.25
14451.0,60,2,389,1.9695412844036697,662.59
14452.0,11,2,119,3.127741935483871,264.44
14453.0,190,1,49,3.777272727272727,119.93
14456.0,5,9,2908,1.7757628865979382,3062.4
14457.0,311,1,88,1.2550000000000001,113.64
14459.0,155,1,760,3.4364864864864866,1837.92
14460.0,110,3,881,0.6643749999999999,434.34
14461.0,148,3,766,3.721833333333333,2103.06
14462.0,66,11,964,2.8845416666666663,2004.02
14463.0,98,3,179,5.976666666666667,529.62
14465.0,247,3,405,2.8282307692307693,1058.6200000000001
14466.0,29,7,1006,3.7937499999999997,2272.4
14467.0,18,4,278,2.7585555555555556,598.76
14470.0,12,2,193,4.8388372093023255,461.19
14472.0,104,8,1160,2.7660142348754446,1936.84
14473.0,74,2,88,4.107142857142857,234.34000000000003
14474.0,46,1,140,6.527931034482759,547.66
14475.0,72,3,447,3.125238095238095,925.85
14476.0,257,1,132,3.2710526315789474,215.7
14477.0,20,4,720,1.8920000000000001,1309.6
14479.0,254,2,117,4.016666666666667,316.25
14480.0,11,1,143,3.0015384615384617,279.05
14481.0,165,2,489,1.994,636.51
14482.0,18,6,1646,2.442361111111111,2068.15
14483.0,282,1,97,1.8522222222222224,137.1
14484.0,50,1,210,2.0957142857142856,321.92
14485.0,39,1,71,2.682978723404255,165.75
14487.0,27,6,735,2.496111111111111,1196.33
14488.0,68,1,799,2.131304347826087,1064.28
14489.0,207,1,299,1.7770000000000001,463.38
14491.0,175,2,139,4.54235294117647,340.93
14493.0,7,5,1285,3.024583333333333,2383.2400000000002
14494.0,26,1,92,1.6614285714285713,139.56
14495.0,51,2,62,2.0083333333333333,123.8
14496.0,312,2,159,5.65421052631579,538.8100000000001
14497.0,309,1,235,4.478620689655172,475.37
14498.0,43,5,1098,2.807720207253886,1957.32
14499.0,26,3,501,1.9600515463917525,815.32
14500.0,88,3,117,6.214285714285714,356.85
14501.0,184,2,161,2.175,251.21
14502.0,20,11,1498,2.378974358974359,2470.67
14503.0,3,6,2004,2.6662195121951218,3543.26
14504.0,47,4,308,3.4827102803738317,673.26
14505.0,17,8,2759,2.888247809762203,5905.64
14506.0,17,5,730,3.365221518987342,2012.17
14507.0,24,6,600,3.1722916666666667,1383.18
14508.0,22,2,131,3.432280701754386,276.42
14511.0,11,5,784,2.501764705882353,1314.81
14512.0,188,2,122,4.611739130434782,275.28
14513.0,101,3,361,2.4391666666666665,455.59000000000003
14514.0,61,3,589,3.2264383561643837,1055.35
14515.0,18,6,1134,2.7978217821782176,2102.09
14517.0,33,2,91,5.333333333333333,330.45
14518.0,64,1,278,2.699375,174.37
14520.0,2,2,146,3.2075,270.6
14522.0,24,4,525,2.531764705882353,974.54
14523.0,108,1,251,2.72,241.09
14524.0,32,9,676,4.042660098522167,1867.68
14525.0,20,9,2696,3.239209621993127,4332.2
14527.0,3,55,2089,5.357716049382716,8508.82
14528.0,37,1,278,1.973888888888889,364.21999999999997
14529.0,60,3,348,1.9686026200873363,620.04
14530.0,26,6,1410,4.156435185185185,2925.91
14532.0,236,4,284,5.6234375000000005,932.85
14533.0,25,7,4019,1.4325806451612904,1949.72
14534.0,3,18,2047,3.3136030828516376,4447.05
14535.0,60,3,1831,2.5123333333333333,2864.19
14536.0,260,1,40,4.8315789473684205,171.8
14537.0,58,1,120,2.963,355.56
14538.0,65,2,155,3.318947368421053,388.25
14539.0,16,2,428,2.0790625,537.48
14540.0,10,3,421,3.8622368421052626,996.26
14541.0,59,8,647,2.464054054054054,1461.65
14542.0,186,1,19,5.41,103.25
14543.0,29,16,679,6.137222222222222,3630.33
14544.0,24,2,1543,2.4168421052631577,2024.45
14546.0,5,5,1317,2.679122807017544,2578.09
14547.0,4,8,2668,2.8737704918032785,4007.54
14548.0,151,2,256,2.55,652.8
14549.0,311,1,136,3.2125,289.24
14550.0,11,2,394,2.184375,765.62
14551.0,18,2,106,4.702,186.23
14552.0,152,1,91,1.8751724137931036,165.07
14553.0,19,5,493,3.723628318584071,859.27
14554.0,10,4,1478,2.756851851851852,2381.04
14555.0,57,2,130,3.0109523809523813,324.14
14557.0,85,1,510,1.59,788.38
14560.0,7,22,1260,4.907027027027027,2237.77
14561.0,76,3,1014,1.9856521739130433,1080.76
14562.0,4,18,1834,3.4981560283687942,5074.77
14565.0,96,4,1540,3.911732283464567,3099.12
14566.0,111,1,800,1.79,1432.0
14567.0,57,2,412,3.7118181818181815,1530.3600000000001
14569.0,1,1,79,3.92,227.39
14570.0,281,2,95,3.372068965517242,218.06
14572.0,3,7,1428,2.987888888888889,2832.84
14573.0,180,9,544,4.4331489361702126,1653.42
14576.0,372,1,12,2.95,35.400000000000006
14577.0,13,4,353,2.643333333333333,859.71
14578.0,3,1,240,2.45125,168.63
14581.0,17,1,217,1.5829411764705883,138.6
14582.0,41,1,73,3.39,114.11
14583.0,6,5,792,1.9964545454545455,1052.55
14584.0,169,4,383,3.5141000000000004,1042.26
14585.0,50,1,91,1.9896551724137932,157.05
14586.0,277,1,444,0.6984210526315789,237.36
14587.0,19,9,761,2.3890339425587466,1601.14
14589.0,372,1,5,7.95,39.75
14591.0,15,4,1297,2.8107106598984775,1447.14
14592.0,35,3,415,2.0446341463414632,570.46
14593.0,22,3,332,2.0631578947368423,617.99
14594.0,7,2,185,3.3492452830188677,379.83
14595.0,20,6,978,2.9027450980392153,1740.6
14597.0,11,2,577,1.4760000000000002,883.15
14598.0,44,1,189,1.5216,221.97
14600.0,306,1,125,5.3628,393.33000000000004
14601.0,11,1,168,1.4342857142857142,213.96
14603.0,275,1,400,1.65,660.0
14606.0,1,93,6224,2.8132407407407407,12156.65
14607.0,16,14,11766,2.1001162790697676,16569.5
14608.0,4,4,437,4.225,1785.15
14609.0,72,4,7026,0.1225,601.56
14616.0,243,3,104,3.44,406.08000000000004
14618.0,9,3,264,4.274375,553.44
14619.0,246,1,152,4.706,394.44
14620.0,206,2,214,3.4223076923076925,412.78000000000003
